epoch,train_loss,eval_loss,eval_prec1,eval_prec5
1008,0.9682029897821698,0.9710876043319702,80.05,95.36
1009,0.9608819472118163,1.0066943059921265,79.69,95.41
1010,0.9397324711065286,0.7184199320793152,80.55,95.58
1011,0.9259428773528483,0.7490399869918823,80.42,95.61
1012,0.9304094005008818,0.743533512878418,80.47,95.71
1013,0.9609283028354108,0.8274917448043824,80.12,95.51
1014,0.9163890196995454,0.8669769010543823,80.08,95.66
1015,0.9544946883784824,0.9380865993499756,79.99,95.31
1016,0.9341187791543489,0.7342757317066193,80.48,95.54
1017,0.932143978431115,1.034413341331482,80.58,95.48
1018,0.9498096937206353,0.8778965113639832,80.31,95.35
1019,0.960464778524393,0.7983521278381348,80.39,95.6
1020,0.9805242722799165,0.7179992923259735,80.46,95.62
1021,0.8964908845942091,1.0152911104202271,80.18,95.42
1022,0.9613623113756601,0.7171519112110138,80.29,95.6
1023,0.9041073415166055,0.866249393081665,80.3,95.61
1024,0.9208923755320941,0.9028874557495117,79.96,95.53
1025,0.9944355286819987,0.8495201522827148,80.57,95.52
1026,0.9541095171538724,0.9873726778030395,79.89,95.34
1027,0.8966454037211158,0.7490803558349609,80.31,95.58
1028,0.9506410722371558,0.8410013935089111,80.34,95.59
1029,0.9933104498524138,0.913099056148529,80.48,95.51
1030,0.9958899122079722,0.8790846034049988,80.35,95.47
1031,0.9122086152358031,0.9652788373947143,80.26,95.74
1032,0.920845653957159,0.9076603031158448,80.21,95.53
1033,0.9743575012447282,0.9546097982406616,80.28,95.42
1034,0.9378220822552408,0.7272133201599121,80.3,95.44
1035,0.9352272337972736,0.837583988571167,80.61,95.45
1036,1.0019085371101253,1.0781243719100952,79.85,95.39
1037,0.9574079600648141,0.9890313705444336,80.4,95.41
1038,0.9332106466453985,0.8237534037590026,80.44,95.43
1039,0.9662686301903292,0.767481036567688,80.12,95.55
1040,0.9527035691559543,1.0087351557731628,80.2,95.71
1041,1.0189731181450141,1.064447149848938,80.33,95.47
1042,0.9517934485773881,0.9440473149299622,79.92,95.52
1043,0.9110770651667585,0.8155410173416138,80.25,95.61
1044,0.9306230853274751,0.785643117237091,80.15,95.4
1045,0.9627000471617593,0.8858406864166259,79.88,95.47
1046,0.9280447046369047,0.878272797203064,80.0,95.67
1047,0.9917552303928266,1.049446047115326,80.18,95.41
1048,0.9741371774452139,0.9752549722671509,79.69,95.29
1049,0.9454708994293488,0.8737628922462464,80.17,95.36
